name,id,smiles,atc,atc_name_1,atc_name_2,atc_name_3,atc_name_4,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa
Lactulose,DB00581,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,A06AD,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,Osmotically acting laxatives,0.0591393423266708,0.4688177108764648,0.3267815873026848,0.0002100031334521,0.0145234693074598,0.0163406115723773,0.0014415457553695,0.0138321593462023,0.0011718302310327,0.1572541050845757,1.7782780377118e-05,0.0027561024122405,0.0198513291543349,0.0979623470455408,0.0244223577436059,0.0230301236733794,0.0413114004768431,0.0005126925127115,0.0017888792208395,0.0398109968751668,0.1912380278110504,8.167562191943034e-05,0.0842849569395184,0.0012812628177925,0.0329125300049781,0.0007261939072122,0.0001517459877504,0.0011834918630484,0.0174914540257304,0.2719485476613045,0.0909056357573717,-6.281734483854871,56.57510711078877,10.13331959649219,10.695952824317285,-22.50647594911414,0.9160205796751592,-1.523756384564122,15.47549510322597,0.5655942380099703,-8.400772849099873,342.297,-5.395599999999993,11,8,2.0,0.2378914345193498,9,189.53
Lamivudine,DB00709,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,J05AF;J05AR,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,"Antivirals for treatment of HIV infections, combinations;Nucleoside and nucleotide reverse transcriptase inhibitors",0.8929829359054565,0.8759788990020752,0.95714772939682,0.0031562186064547,0.0030207957024686,0.1369159758090972,0.0013891222930396,0.0276444643735885,0.0001743744014675,0.0857377313077449,0.00032825204471,0.2065811272710561,0.1174304641783237,0.9224632859230042,0.9967983722686768,0.0086517715710215,0.0078258431050926,0.0282807305455207,0.0285603420808911,0.0084510303568094,0.1700959548354149,0.0048491834313608,0.1620189663022756,0.0016485003347042,0.06511817201972,0.0136482483707368,0.0039509787224233,0.0093116833595559,0.200471943616867,0.590701448917389,0.0294916315004229,-5.342505093602369,26.101222767402977,-25.85304525609161,-2.612630361729014,-18.260336567518063,1.930531287853356,-0.6275277006141017,26.795193671831264,-1.2508984072882856,-0.4004055610815585,229.261,-0.5941000000000001,7,2,4.0,0.7038615838122525,2,90.37
Lamotrigine,DB00555,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,N03AX,NERVOUS SYSTEM,ANTIEPILEPTICS,ANTIEPILEPTICS,Other antiepileptics,0.3598927080631256,0.8755334615707397,0.9802906274795532,0.8567679524421692,0.3245629161596298,0.1153984680771827,0.1567439749836921,0.1111116543412208,0.0883780799806118,0.4757469654083252,0.2989256173372269,0.374155580997467,0.1062003299593925,0.9612228155136108,0.999945330619812,0.0192731752991676,0.0512800995260477,0.8624361753463745,0.2481208026409149,0.0448411295190453,0.1934147447347641,0.0332072925753891,0.910885465145111,0.0631325595080852,0.5414068698883057,0.2916487216949462,0.0281893227249383,0.2899995625019073,0.0784917429089546,0.5807223677635193,0.1037263765931129,-4.456008607724099,58.918634172971736,29.069161639877127,20.367783234467414,-11.148905955363846,2.6501400349704234,1.7904222955731164,70.42739461768588,-3.5222450730402874,0.0859101604603486,256.09599999999995,2.0098,5,2,4.0,0.8138095128696987,0,90.71
Lanreotide,DB06791,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,H01CB,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,HYPOTHALAMIC HORMONES,Somatostatin and analogues,0.1318510264158248,0.0549016691744327,0.4710202932357788,0.0396968863438814,0.6605746030807496,0.3447492390871048,0.5041350662708283,0.2235089555382728,0.0427893606945872,0.9196194648742676,0.8843908309936523,0.0772276017814874,0.0728994704782962,0.7534088730812073,0.9640560030937196,0.0148942664265632,0.0165545120835304,0.0753866240382194,0.0260277258232235,0.0630727790296077,0.1085247628390789,0.034476501494646,0.2721822828054428,0.6383464694023132,0.2682902827858925,0.059991554915905,0.0652675237506628,0.1811419546604156,0.1553760036826133,0.0958135284483432,0.7976358652114868,-6.749157299428207,21.421660620773345,85.00092766173466,-19.65604224768176,-14.768432580076848,3.00891094596872,1.330129291893726,92.69510263583577,-3.6294966981098624,-0.0919023596061018,1096.3469999999998,0.8216000000000108,14,13,1.0,0.0453319191804842,9,355.0799999999999
Lansoprazole,DB00448,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,A02BC;A02BD,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR ACID RELATED DISORDERS,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),Combinations for eradication of Helicobacter pylori;Proton pump inhibitors,0.5362724810838699,0.9352152466773986,0.9135566234588623,0.9263056635856628,0.8954537153244019,0.4251915961503982,0.6182171523571014,0.3432532161474227,0.3274007052183151,0.7730208039283752,0.8728414535522461,0.2391412168741226,0.1218447975814342,0.8530747532844544,0.9999760627746582,0.0087508718599565,0.0180642397142946,0.8636771082878113,0.4461345851421356,0.0303766262717545,0.1197298422455787,0.0485331114381551,0.9739768505096436,0.5138068348169327,0.5988859176635742,0.0754067629575729,0.0882444508373737,0.3346229672431945,0.0771888114511966,0.1887182235717773,0.8620974898338318,-4.54986777245391,29.44736345619497,35.71639238348144,-21.48157846526048,-8.788425765537914,3.093163923164701,2.583937441098694,100.22030851804544,-4.180819882944826,-3.030601767613221,369.3680000000001,3.515220000000001,4,1,4.0,0.7472859639825712,1,67.87
Lanthanum carbonate,DB06792,O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[La+3].[La+3],V03AE,VARIOUS,ALL OTHER THERAPEUTIC PRODUCTS,ALL OTHER THERAPEUTIC PRODUCTS,Drugs for treatment of hyperkalemia and hyperphosphatemia,0.0946217063814401,0.9460662961006164,0.4595508217811584,0.0039121216512285,0.0624477084726095,0.0649219989776611,0.0197229826357215,0.0182207248173654,0.0917772412300109,0.0813383559230715,6.421413285124799e-05,0.1727461148053407,0.0296281466260552,0.956412410736084,0.5795629844069481,0.0027253452522472,0.0061730659101158,0.0011880371437655,4.613444220922247e-05,0.0020358675945317,0.1619246194139122,5.376741790774631e-06,0.1943676613154821,0.1040642019361257,0.0264383438799995,0.0001485113302919,0.0008225517303799,0.0042889440028375,0.0029828692160663,0.2653651803731918,0.0083193114493042,-4.772330881278954,26.626552473239865,5.720896668047565,-10.772665169087688,-8.066568579009523,1.828841718330848,-0.1290925804542959,77.08044905268414,-4.945968905826833,7.536314412666293,457.836,-7.341000000000001,9,0,4.0,0.3396954771457681,0,189.57
Lapatinib,DB01259;DB02584,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,L01EH,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors,0.3243498772382736,0.4266169309616089,0.7679165959358215,0.72688809633255,0.9215472102165222,0.3469197422266006,0.6260222673416138,0.2841788470745087,0.6119708836078643,0.8014173865318298,0.9830808639526368,0.5149509012699127,0.264201620221138,0.9440584897994996,0.9976763606071472,0.0060835775453597,0.0084823702462017,0.397516456246376,0.3925723373889923,0.023388591222465,0.0735656484961509,0.1353783778846264,0.4663092374801635,0.9469239354133606,0.7043211579322814,0.0181775331497192,0.3123417451977729,0.4649149477481842,0.2066915035247802,0.1145922772586345,0.9732364535331726,-5.179252305751261,37.76181142869625,42.13508761332092,140.11850013584294,-10.923344928700589,3.532630350884808,3.320632749413796,103.28381738811238,-4.873285601294725,4.20875978019014,581.0690000000002,6.139100000000005,8,2,2.0,0.1794794929805593,0,106.35
Lapyrium,DB09376,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,,,,,,0.1674056962132454,0.7871158123016357,0.3503743708133697,0.2792262881994247,0.5756906807422638,0.0838433742523193,0.1821391493082046,0.1513757199048996,0.5364032983779907,0.4842785775661468,0.4779120981693268,0.4149310708045959,0.139736006129533,0.1964027479290962,0.7996862471103668,0.1752184346318245,0.0829084262251853,0.0174408902996219,0.1923598423600196,0.0913841038942337,0.202578392624855,0.0296662425622344,0.8985945820808411,0.7847649455070496,0.6463813781738281,0.0179004873149096,0.0984490267932415,0.3268673598766327,0.0825067400932312,0.9239601016044616,0.7574801445007324,-4.937441392642436,175.58845880134078,119.31422105585315,16.139137827238272,-6.608899658648662,2.383764143416853,3.1510966790432904,84.22589689586101,-3.900567192949469,10.949475584311308,363.5220000000001,3.554400000000001,3,1,4.0,0.2944358279084594,0,59.28
Laropiprant,DB11629,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,,,,,,0.0351177718490362,0.875779128074646,0.91175457239151,0.4800233125686645,0.694564813375473,0.6136943459510803,0.71231609582901,0.0839297868311405,0.183617952466011,0.6940396904945374,0.8038247704505921,0.3149597465991974,0.0786150239408016,0.8687317132949829,0.999483633041382,0.0196206847205758,0.0342435449361801,0.0746757328510284,0.1602638825774192,0.0226358661428093,0.0834252804517746,0.217291447520256,0.8145821928977967,0.5086433529853821,0.380501914024353,0.0044222311582416,0.0280759502202272,0.2141766518354416,0.0289551962167024,0.120173655450344,0.3210837632417679,-4.867043399022988,-15.727060020998312,-10.64594194658762,61.864381618203446,-9.611245322181189,3.393120120592767,1.1713752149854066,92.60223358912216,-4.191358602138743,-3.787943914200586,435.90400000000017,4.390100000000004,4,1,4.0,0.6444080585360621,1,76.37
Larotrectinib,DB14723,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,L01EX,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Other protein kinase inhibitors,0.1001906916499137,0.6507736265659332,0.8445790648460388,0.0662381216883659,0.1336671575903892,0.2952513843774795,0.1183799996972084,0.2080937892198562,0.0229647798463702,0.3759950429201126,0.2609929829835892,0.09077133461833,0.4979638338088989,0.9362141847610472,0.9987498879432678,0.0364554343745112,0.1068629559129476,0.1850447729229927,0.0492914900183677,0.0018592681852169,0.0451820194721221,0.0056429733056575,0.8199550628662109,0.3669776558876038,0.2208536297082901,0.0427689872682094,0.0040100192069076,0.1971073046326637,0.0765849523246288,0.0530084483325481,0.7937308549880981,-4.937918317729468,14.447334610480397,39.87851491571198,63.40603363642301,-13.592279782856105,3.4093818584781643,3.0445255553032067,83.62578892806015,-4.478981571086266,5.804094135658916,428.44300000000015,2.9475000000000016,6,2,4.0,0.6700804338306231,2,86.00000000000001
Lasmiditan,DB11732,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,N02CC,NERVOUS SYSTEM,ANALGESICS,ANTIMIGRAINE PREPARATIONS,Selective serotonin (5HT1) agonists,0.4767047166824341,0.9805131554603576,0.9405235886573792,0.1120218925178051,0.0972984179854393,0.152964873611927,0.0660163350403308,0.4331222653388977,0.3118206888437271,0.481650584936142,0.0178841879591345,0.3296964317560196,0.8182795643806458,0.5568347692489624,0.9985060572624208,0.0638596903532743,0.0459683634340763,0.0624906785786151,0.0310359293594956,0.0049563076114282,0.0628407549113035,0.0026490620570257,0.9344953656196594,0.4824872374534606,0.196003046631813,0.019786896649748,0.0053050370886921,0.0202264090534299,0.0132435770705342,0.2438870057463646,0.8059501647949219,-4.666412075561029,27.8266170181346,-27.82168533307172,19.06072166523911,-10.981703803097831,2.905643382760169,1.6530723130132734,66.92174451212483,-3.4960659052957723,6.424661293518848,377.3660000000001,3.2757000000000014,4,1,4.0,0.831072974287591,0,62.3
Lasofoxifene,DB06202,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,G03XC,GENITO URINARY SYSTEM AND SEX HORMONES,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,Selective estrogen receptor modulators,0.4019527077674866,0.7262268364429474,0.7044708490371704,0.2399727791547775,0.1881137255579233,0.3725373417139053,0.1037188341841101,0.69534273147583,0.5302960872650146,0.803081727027893,0.1135843040421605,0.1323109723627567,0.3081151232123374,0.1807197906076908,0.9887124061584472,0.0245966304093599,0.0131548507139086,0.0945448033511638,0.1245217114686965,0.1838053874671459,0.3504722774028778,0.0251118939369916,0.7721257686614991,0.8845990777015686,0.3774267017841339,0.0208282483741641,0.2681077450513839,0.4521405577659607,0.1850917428731918,0.6524339199066163,0.9358338594436646,-5.436489079842966,64.2824602355101,56.12802014987153,4.440114851908583,-6.838176251106551,3.1123814033915886,3.8219656414887786,93.52499178962871,-5.345795503775636,8.262282564130635,413.5610000000004,5.728700000000006,3,1,3.0,0.5602116243394663,2,32.7
Latamoxef,DB04570,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,J01DD,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER BETA-LACTAM ANTIBACTERIALS,Third-generation cephalosporins,0.1106646567583084,0.0563575513660907,0.5459414124488831,0.0008116325829178,0.014466485066805,0.1545224130153656,0.0079902133205905,0.0058567845262587,0.0085733068874105,0.2351494133472442,0.0162052946165204,0.0415924608707427,0.0527905629016458,0.9316098928451538,0.0858788609504699,0.0047221499495208,0.0081514297053217,0.0021636988036334,0.0014359839260578,0.0221504048909991,0.0942518927156925,0.0044419820071198,0.0191638890653848,0.0439321350306272,0.0735703833401203,0.0022059986949898,0.0062924164580181,0.0006861465983092,0.0072510007768869,0.34700608253479,0.0175368339754641,-6.7637813470159385,20.733635033833945,33.4524892131002,8.025921499934602,-12.355695378642904,2.0048662274298144,-1.3072954388347615,78.2454813488203,-2.694333969133889,1.886637215994062,520.4800000000004,-1.127699999999999,12,4,2.0,0.1337952638117846,3,206.3
Latanoprost,DB00654,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,S01EE,SENSORY ORGANS,OPHTHALMOLOGICALS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Prostaglandin analogues,0.2215726271271705,0.5172920882701874,0.4227061927318573,0.0358095586299896,0.1721042521297931,0.0458048164844513,0.1067442446947097,0.1154983878135681,0.2550622463226318,0.7701053977012634,0.6736411392688751,0.0975628372281789,0.0515888983383774,0.0248464712873101,0.9972877502441406,0.115755209326744,0.0907588928937912,0.011992984637618,0.0722602143883705,0.0927101902663707,0.2366729259490966,0.0275470741093158,0.776317584514618,0.8696681141853333,0.1834506213665008,0.0092385990545153,0.2761594861745834,0.4387552052736282,0.0692033946514129,0.5460596531629562,0.6946938514709473,-4.769370514788902,123.67197207458526,66.56595202070326,-12.488339028187776,-6.159800643657508,3.1107358709670025,3.2072242530135746,97.5499249691371,-4.712544052967383,-7.375089367928314,432.60100000000017,4.186400000000005,5,3,4.0,0.2471860765188796,5,86.99000000000001
Latanoprostene bunod,DB11660,O=C(CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O)OCCCCO[N+](=O)[O-],S01EE,SENSORY ORGANS,OPHTHALMOLOGICALS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Prostaglandin analogues,0.2463167935609817,0.4611055791378021,0.3709109276533127,0.0393233336508274,0.3020339459180832,0.0459964528679847,0.1705128386616707,0.1196758329868316,0.4648434400558471,0.7911844253540039,0.7983319878578186,0.1532196879386901,0.0651656847447157,0.0714030846953392,0.9856802582740783,0.1109993495047092,0.087819417566061,0.0124245021492242,0.0544861651957035,0.0530505161732435,0.212106354534626,0.0176069043576717,0.6062736093997956,0.8680725574493409,0.1692569836974144,0.0104465551674365,0.1771828770637512,0.5094297111034394,0.0533415660262107,0.5409653902053833,0.7303409337997436,-4.923726697642868,121.40859152337605,67.11271910750767,-5.154456076331947,-6.495006865773975,3.0486400333001344,2.8057792574285862,96.78420992064925,-4.618815730651386,-7.385753866520737,507.6240000000003,3.7665000000000015,8,3,3.0,0.0897046243875281,5,139.36
Lauric acid,DB03017,CCCCCCCCCCCC(=O)O,,,,,,0.001724203795311,0.838122820854187,0.7204817831516266,0.3051626516506076,0.0253272721543908,0.4273692637681961,0.0383614480961114,0.1686530571430921,0.0128376472275704,0.2015137195587158,0.0009572438619215,0.5909095615148544,0.0045806299429386,0.5031926810741425,0.9983514189720154,0.0002106025858665,0.0141773408278822,0.0010782769710203,0.002261355810333,0.0223325701430439,0.1597437992691993,0.0929823987185955,0.6021072387695312,0.1005937467329204,0.0214391537010669,0.0005395705535192,0.012098092213273,0.0105483788065612,0.0027698113350197,0.6743212640285492,0.1431374799460172,-4.615312921640505,104.00175417991495,25.658089311143307,26.34932713405997,-4.558817649436032,1.332166246389193,2.315337112616153,100.19225549239611,-4.322601452824668,5.4956448698521765,200.322,3.991900000000002,1,1,4.0,0.5412525786782162,0,37.3
Laurocapram,DB17308,CCCCCCCCCCCCN1CCCCCC1=O,,,,,,0.0259370286017656,0.9956008911132812,0.6007811963558197,0.6527140498161316,0.6171650409698486,0.1059472545981407,0.1064282193779945,0.4071003422141075,0.3088738441467285,0.515959745645523,0.1979087755084037,0.1613638870418071,0.0377833597362041,0.2203000828623771,0.999978804588318,0.0010097306745592,0.0210397228598594,0.0137382743763737,0.0204097434878349,0.0022736920160241,0.049027581512928,0.0029776967945508,0.9902337789535522,0.8029005050659179,0.1673776626586914,0.0007419990288326,0.0406642045825719,0.0111331963911652,0.0044936073478311,0.885676097869873,0.7658106505870819,-4.426635345425535,118.95306792541788,80.57957497605214,19.24652346024412,-3.666956937394022,2.0054991864432994,4.077927871795941,90.99526049886909,-4.962042640707067,5.071544306049002,281.4839999999999,5.309900000000005,1,0,3.0,0.4699221219535736,0,20.31
Ledipasvir,DB09027,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,J05AP,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,Antivirals for treatment of HCV infections,0.7819335341453553,0.6827655792236328,0.7969473719596862,0.2401503428816795,0.3953435093164444,0.044620669260621,0.5395537823438644,0.1163158282637596,0.1338279269635677,0.8449970006942749,0.9662857294082642,0.1276441097259521,0.6850991129875184,0.8337703943252563,0.9997281908988952,0.0178520016372203,0.0225446078926324,0.2911328375339508,0.7025718688964844,0.0750626552850008,0.1722953885793686,0.0893982529640197,0.845099925994873,0.815900468826294,0.8608410477638244,0.6133552193641663,0.2413371935486793,0.9438257098197936,0.7213060200214386,0.2228401273488998,0.9569196939468384,-5.2426998925360655,50.57834567960818,72.21913371231787,13.866610246252163,-10.155986399350947,3.754106120514374,4.357866776696156,100.30375772945756,-7.373145530178791,4.649680637762429,889.0169999999996,8.607300000000006,8,4,2.0,0.1078810328858633,6,174.63999999999996
Lefamulin,DB12825;DB12430,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,J01XX,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE,OTHER ANTIBACTERIALS,Other antibacterials,0.142048754543066,0.478657454252243,0.782593560218811,0.0043373234802857,0.0221944477409124,0.0223538761958479,0.0210643475875258,0.1397037718445062,0.048088951036334,0.7432977795600891,0.5729898750782013,0.0229051389265805,0.1161290183663368,0.08804482370615,0.9963622212409972,0.3649900138378143,0.3344672501087188,0.0066244413028471,0.0427805174142122,0.0431772854179143,0.1786724373698234,0.0130486948415637,0.7691978335380554,0.5881707787513732,0.0800236769020557,0.0148848969489336,0.0261490961536765,0.1327546127140522,0.0710933662950992,0.159153264015913,0.2948899328708648,-5.299860490414237,101.47954441647894,47.14906267616065,-22.860397255914485,-7.946919988076499,3.0288060640514214,2.1356158609315434,79.30925861296917,-4.404453161204035,1.0087911387608404,507.7370000000003,3.866800000000004,7,3,3.0,0.3827349910036305,11,109.85
Leflunomide,DB01097,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,L04AA,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,IMMUNOSUPPRESSANTS,IMMUNOSUPPRESSANTS,Selective immunosuppressants,0.3674514263868332,0.9767659902572632,0.9856449842453004,0.9600115656852722,0.784744119644165,0.3110476911067962,0.2116196721792221,0.2258248776197433,0.0550577096641063,0.5933632254600525,0.299054878950119,0.519048148393631,0.0505278574302792,0.8992695093154908,0.9999849319458008,0.0172305298037827,0.0814732544124126,0.6374355137348175,0.2809477120637894,0.0282620605081319,0.2750319898128509,0.0173851670697331,0.970809018611908,0.1592939302325248,0.4929143369197845,0.3006339073181152,0.0755037721246481,0.5487086176872253,0.1703036576509475,0.3766080677509308,0.339586341381073,-4.584799173681357,55.77879564483622,36.434982202272046,23.771945265907497,-8.95144725629329,2.4885602990190447,3.210626838816843,92.3975123581129,-3.768676789249554,1.849557735506379,270.21,3.254120000000001,3,1,4.0,0.9108229912132476,0,55.13
Lemborexant,DB11951,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,N05CM,NERVOUS SYSTEM,PSYCHOLEPTICS,HYPNOTICS AND SEDATIVES,Other hypnotics and sedatives,0.3464984953403472,0.9329030990600586,0.983566415309906,0.2221201300621032,0.5076125919818878,0.4263750493526458,0.1701121106743812,0.1349590629339218,0.107541548833251,0.8391167044639587,0.8778505802154541,0.178062155842781,0.2679538130760193,0.7621512889862061,0.999935293197632,0.0142748091137036,0.0475318830460309,0.1914844468235969,0.0991487018764019,0.0103499992983415,0.064646716043353,0.0098551427014172,0.9657772421836852,0.4186704367399215,0.3716696441173553,0.1038226790726184,0.0156578602269291,0.1250148236751556,0.0217347008641809,0.069520466402173,0.4430646896362304,-4.682321692440846,65.210172118646,71.25511370242967,-33.23538748239899,-8.239569817005833,3.0131768710351468,3.2228056542416503,92.64267776069931,-4.514697992981045,-0.0552900108873946,410.4240000000001,3.742040000000002,5,1,4.0,0.6699507613704486,2,77.0
Lenalidomide,DB00480,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,L04AX,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,IMMUNOSUPPRESSANTS,IMMUNOSUPPRESSANTS,Other immunosuppressants,0.2713104143738746,0.9915963649749756,0.915916633605957,0.0223643512465059,0.0423131980001926,0.1152565836906433,0.0195573549252003,0.049506464973092,0.0016754724027123,0.3373657464981079,0.0069365544361062,0.0880814954638481,0.2639689952135086,0.7771758675575257,0.9989867687225342,0.0075200770981609,0.0470585457980632,0.042256042920053,0.0257429145276546,0.0031109453062526,0.096347676217556,0.0010699978331103,0.4566073149442672,0.0029123393818736,0.0294384920969605,0.001644615503028,0.007876593992114,0.0054166735266335,0.0203623838722705,0.5649187296628952,0.084235331043601,-5.311453066194247,4.064901660594328,-16.058408395204353,0.3136795435852598,-14.138600494728571,2.552138546906153,0.1691061061227484,58.0239665138227,-3.184795752187163,3.640887160590141,259.265,0.0297999999999998,4,2,4.0,0.5494349129687401,1,92.5
Lenvatinib,DB09078,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,L01EX,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Other protein kinase inhibitors,0.6360096871852875,0.8878539800643921,0.987182891368866,0.5213253319263458,0.4073955535888672,0.5311845242977142,0.4530230790376663,0.1724511012434959,0.040350279957056,0.5879182040691375,0.6772891283035278,0.2488443106412887,0.501025915145874,0.9664733290672304,0.999859070777893,0.0181197047233581,0.0283183891326189,0.4638004660606384,0.065313596278429,0.0151422464288771,0.0785260371863842,0.0646566491574049,0.904400897026062,0.3000961422920227,0.4658005118370056,0.2656281530857086,0.0779403466731309,0.5474648654460907,0.4549917876720428,0.1218596674501895,0.5254792213439942,-4.779492458466104,33.818580240191764,38.17732364396268,45.28563757834253,-14.045310557625864,2.835469980959882,3.409466697490855,92.24366313165643,-5.758628115787047,-0.5778251167334798,426.8600000000003,4.071900000000002,5,3,4.0,0.5490365970627805,0,115.57
Lercanidipine,DB00528,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,C08CA;C09BB;C09DB,CARDIOVASCULAR SYSTEM,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM;CALCIUM CHANNEL BLOCKERS,"ACE INHIBITORS, COMBINATIONS;ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS;SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS",ACE inhibitors and calcium channel blockers;Angiotensin II receptor blockers (ARBs) and calcium channel blockers;Dihydropyridine derivatives,0.1531473211944103,0.1466082908213138,0.2577740557491779,0.0942280575633049,0.9474966406822204,0.0455388382077217,0.9172130227088928,0.0526529470458626,0.8007055759429932,0.8697144031524658,0.9794963836669922,0.2753102332353592,0.1039361396804452,0.7955495834350585,0.9984443545341491,0.0059771033003926,0.0016477274359203,0.1527646899223327,0.3093367010354996,0.0340112328529357,0.0396394826471805,0.019200550019741,0.945695412158966,0.9577490210533142,0.210691325366497,0.0011652439832687,0.2023485243320465,0.9455714344978332,0.0337872594594955,0.6440667748451233,0.9316532492637636,-4.9647844758201805,115.9375251319524,131.20540801032047,72.25289741999791,-6.966821749092101,3.1836997656719688,5.015308974690035,109.69011235173993,-6.1185586018404114,8.726642268631911,611.7390000000003,6.478400000000008,8,1,2.0,0.1408164426775191,1,111.01
